order_id,customer_id,city,state,pincode,correct_pincode,entered_address,corrected_address,correction_required,correction_type,correction_source,delivery_zone,address_accuracy_score,delivery_success,correction_timestamp,week_number,month,year
ORD002345,CUST00753,Lucknow,Uttar Pradesh,226001,226001,"410, Golden Marg, Banjara Hills, Lucknow","410, Golden Marg, Banjara Hills, Lucknow",False,None,None,Zone B,93.09,True,2024-01-09 05:43:00,2,1,2024
ORD002346,CUST02636,Mumbai,Maharashtra,400051,400051,"455, Silver Colony, Satellite, Mumbai","455, Silver Colony, Satellite, Mumbai",False,None,None,Zone D,92.8,True,2024-11-06 01:27:00,45,11,2024
ORD002347,CUST03663,Mumbai,Maharashtra,440001,400001,"980, Silver Street, Juhu, Mumbai","980, Silver Street, Juhu, Mumbai",True,Pincode Mismatch,Customer Feedback,Zone B,39.28,True,2024-08-11 19:30:00,32,8,2024
ORD002348,CUST00646,Coimbatore,Tamil Nadu,641001,641001,"170, Park Avenue, Dadar, Kolkata","392, Royal Street, Kothrud, Coimbatore",True,Duplicate Address,Manual Review,Zone E,72.64,True,2024-02-07 23:38:00,6,2,2024
ORD002349,CUST03547,Coimbatore,Kerala,641001,641001,"802, Royal Street, T Nagar, Coimbatore | State: Kerala","802, Royal Street, T Nagar, Coimbatore",True,Wrong City-State,Manual Review,Zone A,30.75,True,2024-03-29 13:02:00,13,3,2024
ORD002350,CUST01172,Vadodara,Gujarat,390001,390001,"129, Royal Lane, Navrangpura, Vadodara","129, Royal Lane, Navrangpura, Vadodara",False,None,None,Zone E,93.33,True,2024-08-20 01:20:00,34,8,2024
ORD002351,CUST02839,Kolkata,West Bengal,700046,700046,"503, Blue Marg, Anna Nagar, Kolkata","503, Blue Marg, Anna Nagar, Kolkata",False,None,None,Zone E,99.2,True,2024-04-09 04:10:00,15,4,2024
ORD002352,CUST01193,Indore,Madhya Pradesh,452001,452001,"766, Sunrise Street, Sanganer, Indore","766, Sunrise Street, Sanganer, Indore",False,None,None,Zone C,90.01,False,2024-10-10 01:57:00,41,10,2024
ORD002353,CUST02837,Hyderabad,Telangana,500032,500032,"375, Silver Marg, Park Street, Hyderabad","375, Silver Marg, Park Street, Hyderabad",False,None,None,Zone A,91.25,True,2024-10-17 13:52:00,42,10,2024
ORD002354,CUST02847,Jaipur,Rajasthan,302001,302001,"908, Park Chowk","908, Park Chowk, Behala, Jaipur",True,Incomplete Address,Customer Feedback,Zone C,45.31,False,2024-08-19 17:29:00,34,8,2024
ORD002355,CUST00583,Chennai,Tamil Nadu,600020,600020,"561, Park Road","561, Park Road, Lajpat Nagar, Chennai",True,Incomplete Address,Postal Database,Zone E,49.54,False,2024-01-28 13:05:00,4,1,2024
ORD002356,CUST00601,Kolkata,West Bengal,700001,700001,"622, Rohini, Kolkata","622, Blue Marg, Rohini, Kolkata",True,Missing Locality,Postal Database,Zone D,55.67,False,2024-03-10 16:50:00,10,3,2024
ORD002357,CUST01371,Jaipur,Rajasthan,902017,302017,"725, Golden Avenue, Juhu, Jaipur","725, Golden Avenue, Juhu, Jaipur",True,Pincode Mismatch,Manual Review,Zone D,55.97,True,2024-09-21 13:02:00,38,9,2024
ORD002358,CUST00263,Kanpur,Uttar Pradesh,208001,208001,"7193, Sunrise Lane, Salt Lake, Kanpur","556, Sunrise Lane, Salt Lake, Kanpur",True,Incorrect House Number,Customer Feedback,Zone B,84.98,False,2024-10-22 11:40:00,43,10,2024
ORD002359,CUST01479,Chennai,Tamil Nadu,600001,600001,"537, Shanti Street, Vastrapur, Chennai","537, Shanti Street, Vastrapur, Chennai",False,None,None,Zone B,97.13,False,2024-03-09 17:43:00,10,3,2024
ORD002360,CUST02279,Bengaluru,Karnataka,560100,560100,"703, Park Street, Vaishali Nagar, Bengaluru","703, Park Street, Vaishali Nagar, Bengaluru",False,None,None,Zone C,97.5,True,2024-11-05 02:39:00,45,11,2024
ORD002361,CUST01640,Kolkata,West Bengal,700046,700046,"535, Blue Road, Bandra East, Kolkata","535, Blue Road, Bandra East, Kolkata",False,None,None,Zone D,89.42,True,2024-09-20 23:43:00,38,9,2024
ORD002362,CUST01740,Surat,Gujarat,395001,395001,"376, Royal Raod, Viman Nagar, Surat","376, Royal Road, Viman Nagar, Surat",True,Spelling Error,AI Model,Zone E,69.14,True,2024-05-25 07:14:00,21,5,2024
ORD002363,CUST00144,Ahmedabad,Gujarat,380001,380001,"750, Adyar, Ahmedabad","750, Blue Nagar, Adyar, Ahmedabad",True,Missing Locality,Customer Feedback,Zone E,52.37,False,2024-06-16 02:05:00,24,6,2024
ORD002364,CUST00049,Coimbatore,Tamil Nadu,641001,641001,"53, Blue Road, Andheri West, Coimbatore","53, Blue Road, Andheri West, Coimbatore",False,None,None,Zone C,93.96,True,2024-01-15 23:11:00,3,1,2024
ORD002365,CUST03628,Mumbai,Maharashtra,400051,400051,"709, Shanti Avenue, Salt Lake, Mumbai","357, Park Chowk, Kalyani Nagar, Mumbai",True,Duplicate Address,AI Model,Zone D,57.46,False,2024-03-29 19:57:00,13,3,2024
ORD002366,CUST03556,Bengaluru,Karnataka,560100,560100,"810, Blue Avenue, Prahlad Nagar, Bengaluru","810, Blue Avenue, Prahlad Nagar, Bengaluru",False,None,None,Zone E,96.09,True,2024-06-19 20:14:00,25,6,2024
ORD002367,CUST03040,Hyderabad,Telangana,500032,500032,"610, Anna Nagar, Hyderabad","610, Blue Avenue, Anna Nagar, Hyderabad",True,Missing Locality,Customer Feedback,Zone C,44.54,False,2024-12-14 19:48:00,50,12,2024
ORD002368,CUST03855,Jaipur,Rajasthan,302017,302017,"170, Sunrise Avenue","170, Sunrise Avenue, Civil Lines, Jaipur",True,Incomplete Address,AI Model,Zone C,50.48,False,2024-08-13 09:02:00,33,8,2024
ORD002369,CUST03160,Mumbai,Maharashtra,400069,400069,"245, Blue Lane, Whitefield, Mumbai","245, Blue Lane, Whitefield, Mumbai",False,None,None,Zone E,97.47,True,2024-07-21 23:36:00,29,7,2024
ORD002370,CUST00363,Chennai,Tamil Nadu,600001,600001,"547, Green Valley Nagar, T Nagar, Chennai","547, Green Valley Nagar, T Nagar, Chennai",False,None,None,Zone D,88.06,True,2024-06-24 15:49:00,26,6,2024
ORD002371,CUST00239,Bengaluru,Karnataka,560001,560001,"9457, Sunrise Colony, Bodakdev, Bengaluru","674, Sunrise Colony, Bodakdev, Bengaluru",True,Incorrect House Number,GPS Verification,Zone B,57.37,True,2024-11-09 01:32:00,45,11,2024
ORD002372,CUST02285,Indore,Madhya Pradesh,452007,452001,"516, Golden Marg, Velachery, Indore","516, Golden Marg, Velachery, Indore",True,Pincode Mismatch,Postal Database,Zone D,37.66,True,2024-10-16 19:36:00,42,10,2024
ORD002373,CUST03732,Delhi,Delhi,110001,110001,"265, Silver Lane, Koramangala, Delhi (no landmark)","265, Silver Lane, Koramangala, Delhi",True,Missing Landmark,GPS Verification,Zone E,58.28,False,2024-02-16 22:03:00,7,2,2024
ORD002374,CUST03353,Bengaluru,Karnataka,560100,560100,"9383, Green Valley Avenue, Sanganer, Bengaluru","883, Green Valley Avenue, Sanganer, Bengaluru",True,Incorrect House Number,GPS Verification,Zone B,71.62,False,2024-06-13 19:14:00,24,6,2024
ORD002375,CUST03488,Mumbai,Maharashtra,400069,400069,"485, Royal Street, Rohini, Mumbai","366, Golden Street, Banjara Hills, Mumbai",True,Duplicate Address,Postal Database,Zone E,76.7,True,2024-05-20 22:59:00,21,5,2024
ORD002376,CUST03820,Mumbai,Maharashtra,400001,400001,"906, Royal Marg, Borivali, Mumbai","906, Royal Marg, Borivali, Mumbai",False,None,None,Zone B,93.02,True,2024-11-11 15:42:00,46,11,2024
ORD002377,CUST00418,Mumbai,Maharashtra,400001,400001,"872, Velachery, Mumbai","872, Silver Avenue, Velachery, Mumbai",True,Missing Locality,GPS Verification,Zone E,55.51,False,2024-09-04 17:55:00,36,9,2024
ORD002378,CUST01584,Pune,Maharashtra,411014,411014,"875, Park Chowk, Juhu, Pune","875, Park Chowk, Juhu, Pune",False,None,None,Zone A,91.06,True,2024-05-23 14:19:00,21,5,2024
ORD002379,CUST03254,Bengaluru,Karnataka,560001,560001,"598, Shanti Chowk, Koramangala, Bengaluru","598, Shanti Chowk, Koramangala, Bengaluru",False,None,None,Zone B,93.78,True,2024-05-09 21:30:00,19,5,2024
ORD002380,CUST03675,Mumbai,Gujarat,400069,400069,"441, Green Valley Chowk, Jubilee Hills, Mumbai | State: Gujarat","441, Green Valley Chowk, Jubilee Hills, Mumbai",True,Wrong City-State,GPS Verification,Zone B,31.42,True,2024-03-14 19:53:00,11,3,2024
ORD002381,CUST01852,Hyderabad,Telangana,500032,500032,"886, Golden Rd., Tollygunge, Hyderabad","886, Golden Chowk, Tollygunge, Hyderabad",True,Street Name Error,Postal Database,Zone C,64.92,True,2024-09-19 08:56:00,38,9,2024
ORD002382,CUST01704,Mumbai,Maharashtra,400069,400069,"285, Sunrise Street, Banjara Hills, Mumbai","285, Sunrise Street, Banjara Hills, Mumbai",False,None,None,Zone A,99.11,True,2024-10-24 22:13:00,43,10,2024
ORD002383,CUST01029,Lucknow,Uttar Pradesh,226001,226001,"986, Golden Marg, Velachery, Lucknow","986, Golden Marg, Velachery, Lucknow",False,None,None,Zone D,91.99,False,2024-12-23 18:13:00,52,12,2024
ORD002384,CUST02945,Vadodara,Gujarat,390001,390001,"529, Sunrise Street","529, Sunrise Street, Banjara Hills, Vadodara",True,Incomplete Address,GPS Verification,Zone C,48.59,True,2024-11-05 07:27:00,45,11,2024
ORD002385,CUST02693,Hyderabad,Telangana,500032,500032,"3229, Green Valley Colony, Kothrud, Hyderabad","944, Green Valley Colony, Kothrud, Hyderabad",True,Incorrect House Number,Manual Review,Zone D,76.04,True,2024-02-01 14:01:00,5,2,2024
ORD002386,CUST02604,Bengaluru,Karnataka,560040,560040,"259, Sunrise Colony, Prahlad Nagar, Bengaluru","259, Sunrise Colony, Prahlad Nagar, Bengaluru",False,None,None,Zone C,89.23,True,2024-12-27 04:28:00,52,12,2024
ORD002387,CUST03721,Delhi,Delhi,110020,110020,"55, Shanti Chowk, Banjara Hills, Delhi","55, Shanti Chowk, Banjara Hills, Delhi",False,None,None,Zone D,90.12,True,2024-11-29 22:48:00,48,11,2024
ORD002388,CUST00314,Mumbai,Gujarat,400069,400069,"424, Royal Avenue, Karol Bagh, Mumbai | State: Gujarat","424, Royal Avenue, Karol Bagh, Mumbai",True,Wrong City-State,Postal Database,Zone B,35.64,True,2024-02-23 04:40:00,8,2,2024
ORD002389,CUST01307,Kolkata,West Bengal,700046,700046,"15, Blue Marg, Sanganer, Kolkata (no landmark)","15, Blue Marg, Sanganer, Kolkata",True,Missing Landmark,GPS Verification,Zone C,77.75,True,2024-07-21 13:04:00,29,7,2024
ORD002390,CUST00118,Bengaluru,Tamil Nadu,560100,560100,"883, Silver Nagar, Prahlad Nagar, Bengaluru | State: Tamil Nadu","883, Silver Nagar, Prahlad Nagar, Bengaluru",True,Wrong City-State,Postal Database,Zone B,39.78,False,2024-02-10 16:59:00,6,2,2024
ORD002391,CUST03791,Jaipur,Rajasthan,302001,302001,"697, Navrangpura, Jaipur","697, Royal Colony, Navrangpura, Jaipur",True,Missing Locality,GPS Verification,Zone C,61.15,True,2024-10-26 01:58:00,43,10,2024
ORD002392,CUST00183,Indore,Madhya Pradesh,452001,452001,"280, Golden Avenue, Prahlad Nagar, Indore","280, Golden Avenue, Prahlad Nagar, Indore",True,Street Name Error,GPS Verification,Zone B,84.7,True,2024-01-19 10:09:00,3,1,2024
ORD002393,CUST02143,Mumbai,Maharashtra,400069,400069,"226, Mansarovar, Mumbai","226, Royal Chowk, Mansarovar, Mumbai",True,Missing Locality,Manual Review,Zone D,62.37,False,2024-04-16 13:24:00,16,4,2024
ORD002394,CUST00590,Bengaluru,Karnataka,560001,560001,"807, Deccan, Bengaluru","807, Blue Chowk, Deccan, Bengaluru",True,Missing Locality,Postal Database,Zone E,68.34,True,2024-06-22 05:30:00,25,6,2024
ORD002395,CUST00030,Chennai,Tamil Nadu,600001,600001,"30, Shanti Marg, T Nagar, Chennai (no landmark)","30, Shanti Marg, T Nagar, Chennai",True,Missing Landmark,Postal Database,Zone D,71.83,False,2024-08-12 02:47:00,33,8,2024
ORD002396,CUST03908,Nagpur,Gujarat,440001,440001,"550, Shanti Lane, Mansarovar, Nagpur | State: Gujarat","550, Shanti Lane, Mansarovar, Nagpur",True,Wrong City-State,Customer Feedback,Zone B,44.41,True,2024-08-05 05:12:00,32,8,2024
ORD002397,CUST03179,Surat,Gujarat,395001,395001,"700, Shanti Chowk, Prahlad Nagar, Kanpur","512, Sunrise Road, Tollygunge, Surat",True,Duplicate Address,GPS Verification,Zone D,65.69,True,2024-04-21 01:08:00,16,4,2024
ORD002398,CUST02978,Delhi,Delhi,110020,110020,"686, Royal Marg, Malviya Nagar, Delhi (no landmark)","686, Royal Marg, Malviya Nagar, Delhi",True,Missing Landmark,AI Model,Zone B,64.37,True,2024-05-10 01:48:00,19,5,2024
ORD002399,CUST00428,Bengaluru,Karnataka,560040,560040,"662, Royal Road, Rohini, Hyderabad","346, Park Nagar, Velachery, Bengaluru",True,Duplicate Address,Postal Database,Zone A,81.77,False,2024-11-28 01:18:00,48,11,2024
ORD002400,CUST02642,Hyderabad,Telangana,500032,500032,"995, Green Valley Colony, Connaught Place, Hyderabad","995, Green Valley Colony, Connaught Place, Hyderabad",False,None,None,Zone D,93.06,True,2024-05-26 12:55:00,21,5,2024
ORD002401,CUST01767,Delhi,Delhi,110020,110020,"401, Silver Nagar","401, Silver Nagar, Dwarka, Delhi",True,Incomplete Address,Customer Feedback,Zone D,55.45,False,2024-05-15 23:42:00,20,5,2024
ORD002402,CUST01353,Kanpur,Uttar Pradesh,208001,208001,"213, Royal Marg, HSR Layout, Kanpur","213, Royal Marg, HSR Layout, Kanpur",False,None,None,Zone C,88.85,True,2024-05-25 17:38:00,21,5,2024
ORD002403,CUST02429,Kolkata,West Bengal,700046,700046,"3648, Blue Road, New Alipore, Kolkata","941, Blue Road, New Alipore, Kolkata",True,Incorrect House Number,Manual Review,Zone C,75.32,True,2024-06-09 18:53:00,23,6,2024
ORD002404,CUST03913,Nagpur,Maharashtra,440001,440001,"282, Sunrise Chowk, Park Street, Nagpur","282, Sunrise Chowk, Park Street, Nagpur",True,Street Name Error,Manual Review,Zone B,56.77,True,2024-01-25 07:55:00,4,1,2024
ORD002405,CUST00917,Ahmedabad,Gujarat,380001,380001,"30, Green Valley Lane, Rohini, Ahmedabad","30, Green Valley Lane, Rohini, Ahmedabad",False,None,None,Zone B,94.05,True,2024-07-11 04:34:00,28,7,2024
ORD002406,CUST00070,Bengaluru,Karnataka,560100,560100,"563, Sunrise Colony, Behala, Bengaluru","563, Sunrise Colony, Behala, Bengaluru",False,None,None,Zone A,94.58,False,2024-01-20 17:43:00,3,1,2024
ORD002407,CUST02687,Bengaluru,Karnataka,560100,560100,"212, Blue Avenue, Jayanagar, Bengaluru","212, Blue Avenue, Jayanagar, Bengaluru",False,None,None,Zone D,90.37,True,2024-01-11 04:40:00,2,1,2024
ORD002408,CUST01508,Chennai,Tamil Nadu,600020,600020,"524, Blue Street, Indiranagar, Chennai","524, Blue Street, Indiranagar, Chennai",False,None,None,Zone D,99.11,True,2024-08-08 21:39:00,32,8,2024
ORD002409,CUST00105,Lucknow,Uttar Pradesh,226001,226001,"684, Park Colony, Vastrapur, Lucknow","684, Park Colony, Vastrapur, Lucknow",False,None,None,Zone C,92.09,True,2024-10-18 11:23:00,42,10,2024
ORD002410,CUST00919,Bengaluru,Karnataka,560040,560040,"246, Golden Marg, Civil Lines, Bangaluru","246, Golden Marg, Civil Lines, Bengaluru",True,Spelling Error,AI Model,Zone E,64.01,True,2024-05-26 02:35:00,21,5,2024
ORD002411,CUST02740,Bengaluru,Karnataka,560100,560100,"707, Silver Marg, Indiranagar, Bengaluru","707, Silver Marg, Indiranagar, Bengaluru",False,None,None,Zone E,95.95,True,2024-02-01 14:57:00,5,2,2024
ORD002412,CUST00380,Jaipur,Rajasthan,302001,302001,"168, Green Valley Nagar, Rohini, Jaipur","168, Green Valley Nagar, Rohini, Jaipur",False,None,None,Zone C,89.16,True,2024-11-18 22:11:00,47,11,2024
ORD002413,CUST00830,Indore,Madhya Pradesh,462001,452001,"504, Park Avenue, Adyar, Indore","504, Park Avenue, Adyar, Indore",True,Pincode Mismatch,Manual Review,Zone A,44.21,True,2024-11-14 08:29:00,46,11,2024
ORD002414,CUST03597,Kolkata,Odisha,700001,700001,"145, Park Road, Navrangpura, Kolkata | State: Odisha","145, Park Road, Navrangpura, Kolkata",True,Wrong City-State,Manual Review,Zone C,35.17,False,2024-03-27 23:18:00,13,3,2024
ORD002415,CUST02943,Mumbai,Maharashtra,400051,400001,"178, Shanti Nagar, Sanganer, Mumbai","178, Shanti Nagar, Sanganer, Mumbai",True,Pincode Mismatch,AI Model,Zone B,35.28,False,2024-10-09 01:23:00,41,10,2024
ORD002416,CUST00559,Bengaluru,Karnataka,560100,560100,"586, Silver Road, Connaught Place, Bengaluru","586, Silver Road, Connaught Place, Bengaluru",False,None,None,Zone B,91.39,True,2024-11-07 08:05:00,45,11,2024
ORD002417,CUST02058,Vadodara,Gujarat,390001,390001,"333, Park Nagar, Kalyani Nagar, Vadodara","333, Park Nagar, Kalyani Nagar, Vadodara",True,Street Name Error,AI Model,Zone C,61.12,True,2024-04-29 08:51:00,18,4,2024
ORD002418,CUST02022,Chennai,Tamil Nadu,600020,600020,"207, Shanti Nagar, Juhu, Chennai","207, Shanti Nagar, Juhu, Chennai",False,None,None,Zone B,98.71,True,2024-07-31 02:11:00,31,7,2024
ORD002419,CUST00917,Bengaluru,Karnataka,560001,560001,"119, Deccan, Bengaluru","119, Green Valley Marg, Deccan, Bengaluru",True,Missing Locality,GPS Verification,Zone A,42.59,False,2024-04-14 16:05:00,15,4,2024
ORD002420,CUST02775,Mumbai,Maharashtra,400069,400069,"607, Park Rd., Gachibowli, Mumbai","607, Park Road, Gachibowli, Mumbai",True,Street Name Error,GPS Verification,Zone D,71.35,True,2024-02-05 18:24:00,6,2,2024
ORD002421,CUST00632,Bengaluru,Karnataka,560001,560001,"162, Shanti Street, Adyar, Bengaluru","162, Shanti Street, Adyar, Bengaluru",False,None,None,Zone A,89.29,True,2024-10-29 01:32:00,44,10,2024
ORD002422,CUST00957,Jaipur,Rajasthan,302017,302017,"197, Silver Nagar, Jayanagar, Jaipur","197, Silver Nagar, Jayanagar, Jaipur",False,None,None,Zone D,96.72,True,2024-02-18 14:09:00,7,2,2024
ORD002423,CUST01984,Vadodara,Gujarat,390001,390001,"409, Blue Road, Malviya Nagar, Vadodara","409, Blue Road, Malviya Nagar, Vadodara",False,None,None,Zone A,99.69,True,2024-12-22 02:58:00,51,12,2024
ORD002424,CUST03551,Mumbai,Maharashtra,400001,400001,"223, Green Valley Street, Civil Lines, Mumbai","223, Green Valley Street, Civil Lines, Mumbai",False,None,None,Zone A,97.52,True,2024-01-19 10:52:00,3,1,2024
ORD002425,CUST03664,Pune,Maharashtra,411001,411001,"563, Royal Avenue, Madhapur, Pune","740, Shanti Marg, Banjara Hills, Pune",True,Duplicate Address,Customer Feedback,Zone E,72.77,True,2024-09-09 02:16:00,37,9,2024
ORD002426,CUST03382,Chennai,Tamil Nadu,600020,600020,"354, Salt Lake, Chennai","354, Sunrise Chowk, Salt Lake, Chennai",True,Missing Locality,Customer Feedback,Zone D,61.22,False,2024-03-18 07:04:00,12,3,2024
ORD002427,CUST00381,Patna,Bihar,800001,800001,"121, Golden Road, Jayanagar, Patna","121, Golden Road, Jayanagar, Patna",False,None,None,Zone A,95.95,True,2024-09-14 23:04:00,37,9,2024
ORD002428,CUST01739,Bengaluru,Karnataka,560040,560040,"774, Blue Road, Sanganer, Bengaluru","774, Blue Road, Sanganer, Bengaluru",False,None,None,Zone D,97.12,True,2024-07-13 06:03:00,28,7,2024
ORD002429,CUST02477,Surat,Gujarat,395001,395001,"24, Sunrise Colony","24, Sunrise Colony, New Alipore, Surat",True,Incomplete Address,Postal Database,Zone B,67.42,False,2024-07-22 12:43:00,30,7,2024
ORD002430,CUST03354,Surat,Gujarat,395001,395001,"785, Shanti Lane, Deccan, Surat","785, Shanti Lane, Deccan, Surat",False,None,None,Zone A,88.71,True,2024-12-14 10:33:00,50,12,2024
ORD002431,CUST03083,Bhopal,Madhya Pradesh,462071,462001,"594, Blue Street, Bandra East, Bhopal","594, Blue Street, Bandra East, Bhopal",True,Pincode Mismatch,Manual Review,Zone D,37.49,True,2024-04-20 00:51:00,16,4,2024
ORD002432,CUST03000,Bengaluru,Karnataka,560040,560040,"797, Blue Avenue, Karol Bagh, Bengaluru","797, Blue Avenue, Karol Bagh, Bengaluru",True,Street Name Error,GPS Verification,Zone A,81.26,True,2024-08-27 10:38:00,35,8,2024
ORD002433,CUST03043,Indore,Unknown State,452001,452001,"505, Royal Marg, Satellite, Indore | State: Unknown State","505, Royal Marg, Satellite, Indore",True,Wrong City-State,GPS Verification,Zone C,55.15,True,2024-07-10 17:21:00,28,7,2024
ORD002434,CUST03766,Bengaluru,Karnataka,560100,560100,"892, Green Valley Lane, Anna Nagar, Bengaluru","892, Green Valley Lane, Anna Nagar, Bengaluru",False,None,None,Zone C,89.37,True,2024-08-03 00:13:00,31,8,2024
ORD002435,CUST00596,Kolkata,West Bengal,700001,700001,"797, Shanti Nagar, Indiranagar, Kolkata","797, Shanti Nagar, Indiranagar, Kolkata",True,Street Name Error,GPS Verification,Zone B,76.31,True,2024-10-15 20:12:00,42,10,2024
ORD002436,CUST03024,Kolkata,West Bengal,700046,700046,"34, Park Lane, Bandra East, Kolkata (no landmark)","34, Park Lane, Bandra East, Kolkata",True,Missing Landmark,Customer Feedback,Zone D,70.57,True,2024-05-20 16:27:00,21,5,2024
ORD002437,CUST03647,Lucknow,Uttar Pradesh,226001,226001,"101, Golden Lane, Madhapur, Lucknow","101, Golden Lane, Madhapur, Lucknow",True,Spelling Error,Manual Review,Zone B,56.16,True,2024-08-22 10:22:00,34,8,2024
ORD002438,CUST01104,Ahmedabad,Rajasthan,380001,380001,"493, Golden Road, Tollygunge, Ahmedabad | State: Rajasthan","493, Golden Road, Tollygunge, Ahmedabad",True,Wrong City-State,GPS Verification,Zone C,39.06,False,2024-02-26 23:49:00,9,2,2024
ORD002439,CUST01562,Bhopal,Madhya Pradesh,462001,462001,"379, Blue Marg","379, Blue Marg, Koregaon Park, Bhopal",True,Incomplete Address,Manual Review,Zone A,61.09,False,2024-02-07 13:34:00,6,2,2024
ORD002440,CUST03066,Pune,Maharashtra,411001,411001,"396, Sunrise Lane, Kondapur, Pune","396, Sunrise Lane, Kondapur, Pune",False,None,None,Zone A,88.91,True,2024-03-26 12:47:00,13,3,2024
ORD002441,CUST03085,Bhopal,Unknown State,462001,462001,"350, Silver Avenue, Velachery, Bhopal | State: Unknown State","350, Silver Avenue, Velachery, Bhopal",True,Wrong City-State,Customer Feedback,Zone C,35.26,True,2024-05-06 12:32:00,19,5,2024
ORD002442,CUST02810,Coimbatore,Tamil Nadu,641001,641001,"512, Blue Street, HSR Layout, Coimbatore","512, Blue Street, HSR Layout, Coimbatore",False,None,None,Zone C,97.68,True,2024-12-12 08:40:00,50,12,2024
